White,Alchy,Junky,Super,Married,Felon,Workrel,Propty,Person,Male,Priors,School,Rule,Age,Tservd,Follow,Recidivate
1,1,1,1,0,0,0,1,0,1,1,8,0,18,4,57,1
1,1,1,1,1,0,1,1,0,1,1,9,0,21,6,57,1
0,0,0,1,0,0,0,1,0,1,0,8,1,16,6,56,1
0,1,1,1,0,0,0,1,0,1,2,9,0,21,3,46,0
0,1,0,1,0,0,0,1,0,1,0,10,0,18,5,49,1
1,0,1,1,1,1,1,1,0,1,0,10,2,22,66,53,0
1,1,0,1,1,0,0,0,0,1,0,12,0,59,4,51,1
1,1,1,1,0,1,1,1,0,1,1,12,4,23,34,54,0
1,0,0,1,0,1,0,1,0,1,0,10,0,22,7,53,1
1,0,0,1,1,0,0,0,0,1,8,3,0,31,5,53,0
1,0,0,0,1,0,0,1,0,1,1,6,6,25,10,46,1
1,1,1,1,0,0,1,1,0,1,0,8,0,19,6,57,1
1,0,0,1,0,1,1,0,1,1,0,9,0,56,64,51,0
1,1,0,0,1,0,1,0,0,1,19,8,1,41,8,54,0
0,0,0,0,0,0,1,1,0,1,6,12,1,29,6,47,0
0,0,0,1,0,0,1,0,0,1,1,8,12,22,34,55,1
0,1,0,1,0,0,0,0,0,1,1,11,1,22,6,55,1
1,0,0,1,0,0,0,0,0,1,0,8,0,37,4,54,1
1,0,1,1,0,1,1,0,0,1,0,10,0,23,17,49,1
0,0,0,0,0,1,1,1,0,1,2,11,3,26,54,48,1
0,0,0,1,0,0,1,0,0,1,8,12,5,31,60,53,1
0,0,0,1,1,0,0,1,0,1,0,8,0,18,4,48,0
1,1,0,1,0,0,0,0,0,1,0,9,0,33,5,48,1
1,1,1,1,1,1,1,1,0,1,1,9,2,21,17,48,0
0,0,0,1,0,0,1,0,1,1,0,11,0,20,6,53,1
1,0,0,1,0,1,1,1,0,1,0,12,0,28,34,52,1
1,0,0,1,0,0,0,1,0,1,1,9,0,17,6,54,0
0,1,0,1,0,0,0,0,0,1,0,10,0,47,35,50,1
1,0,1,0,0,0,1,0,0,1,0,11,3,21,24,57,1
0,0,1,1,0,0,0,0,0,1,1,10,4,24,39,52,1
0,1,0,1,0,1,0,0,1,1,0,12,0,40,18,46,1
0,1,1,1,0,1,0,0,1,1,1,9,4,28,114,52,0
0,0,1,1,0,0,1,0,0,1,1,12,0,28,30,50,1
1,0,0,1,0,1,0,1,0,1,0,10,0,18,7,54,1
1,1,0,0,1,0,0,0,0,1,0,7,0,53,8,49,1
1,0,0,1,0,1,1,0,0,1,2,8,3,18,54,48,0
0,0,1,1,0,1,1,1,0,1,0,12,0,28,29,56,0
1,1,0,1,1,0,1,0,0,1,0,8,0,21,5,56,0
0,1,0,1,1,0,1,0,0,1,15,3,0,56,12,50,1
0,0,0,1,0,0,0,1,0,1,0,12,1,24,9,46,1
1,0,1,1,0,1,1,0,1,1,1,7,2,37,56,52,1
1,1,0,1,1,0,1,0,0,1,1,11,0,22,16,57,1
1,0,0,1,1,1,1,1,0,1,1,8,1,24,25,53,1
1,0,1,1,0,1,1,1,0,1,3,7,0,37,34,53,1
1,0,0,1,0,1,0,1,0,0,1,11,0,41,7,57,1
1,1,0,1,1,1,1,0,1,1,7,8,4,36,108,46,0
0,0,0,1,0,1,0,0,1,1,5,11,1,40,7,48,1
0,0,0,1,1,1,0,1,0,1,10,11,2,33,71,46,1
1,1,1,1,0,1,1,1,0,1,0,11,0,21,12,48,1
0,1,0,1,0,1,1,1,0,1,0,10,1,20,47,47,0
1,0,0,0,0,1,0,0,0,1,0,9,0,49,5,52,1
1,0,0,1,0,0,1,0,0,1,0,9,1,23,22,47,0
1,0,0,1,0,0,1,0,0,1,0,10,10,22,37,47,1
0,0,0,0,0,0,0,0,1,1,0,11,2,21,8,47,1
1,0,0,0,1,1,1,1,0,1,6,9,2,32,68,52,1
0,0,0,0,0,1,0,1,0,1,0,11,0,20,5,52,1
1,0,0,1,0,0,1,0,0,1,0,9,2,25,13,56,1
0,1,0,1,0,0,1,0,0,1,3,11,0,32,3,55,1
0,0,0,1,0,0,1,0,0,1,3,10,0,41,5,52,0
1,1,0,1,1,0,1,0,0,1,3,9,0,43,4,48,1
0,0,0,0,0,1,1,1,0,1,1,11,0,25,35,52,1
0,0,0,1,1,1,1,0,0,1,0,12,0,26,14,46,1
1,0,0,1,0,1,0,0,0,1,0,9,13,22,53,52,1
0,0,0,0,0,0,0,0,0,1,1,8,2,42,10,46,1
0,1,0,1,0,0,0,1,0,1,14,10,0,36,9,57,0
0,1,0,1,1,0,1,0,0,1,0,11,0,25,5,57,1
1,0,0,1,0,1,0,1,0,0,0,11,0,22,4,54,1
1,1,0,1,0,1,0,1,0,1,0,9,0,20,9,57,1
1,0,0,1,0,1,0,0,1,1,0,8,0,23,16,48,1
0,0,1,0,0,0,0,0,0,1,0,11,13,19,19,55,0
0,1,0,0,1,0,0,0,0,1,16,10,1,46,8,55,0
0,0,0,0,0,0,1,0,1,0,1,9,0,24,14,48,1
0,1,0,1,1,0,1,0,0,1,0,11,0,32,4,54,1
0,1,0,1,0,1,0,1,0,1,1,11,2,25,14,54,1
1,0,0,0,0,0,0,0,0,1,1,10,6,31,39,57,0
0,1,1,0,0,0,0,1,0,1,0,11,0,22,3,49,0
1,0,0,0,0,0,1,0,0,1,1,11,0,26,27,52,1
1,1,0,1,1,0,0,0,0,1,0,10,0,37,2,50,1
0,1,0,1,0,1,1,1,0,1,0,13,2,26,20,46,1
0,0,0,0,0,1,0,1,0,1,0,13,0,20,7,46,1
0,0,0,0,0,0,0,0,0,1,0,10,12,19,24,47,1
0,0,0,1,1,1,0,1,0,1,10,11,2,33,71,46,1
0,0,0,1,0,0,0,0,0,1,2,9,1,18,17,56,0
0,0,0,1,0,0,1,0,0,1,1,10,3,30,21,49,0
1,0,0,1,1,1,0,0,0,1,3,11,1,27,30,50,1
1,1,0,0,0,0,0,0,0,1,14,5,0,50,29,47,1
1,1,0,1,0,1,1,0,1,1,2,14,0,29,10,53,0
1,0,0,1,0,1,0,1,0,1,0,8,1,18,9,50,1
1,0,0,1,0,0,0,1,0,1,0,9,0,18,6,52,0
1,0,0,1,0,1,0,1,0,1,1,9,0,45,22,54,1
1,0,0,0,0,0,0,0,0,1,0,10,21,21,43,46,1
1,1,0,1,0,0,0,1,0,1,4,8,0,37,6,49,1
1,0,0,1,1,1,1,0,0,1,1,7,0,24,18,48,1
1,0,0,1,0,0,0,1,0,1,0,5,6,24,23,56,0
1,0,0,1,0,0,0,1,0,1,0,8,1,19,6,46,1
0,1,0,1,0,0,0,0,0,1,0,12,0,36,5,53,0
1,1,1,1,0,0,0,0,0,1,30,10,3,56,71,47,1
1,1,0,1,0,0,1,0,0,1,2,6,0,49,6,50,0
1,0,1,1,0,1,0,0,0,1,0,8,4,18,12,51,1
0,0,0,1,1,1,1,0,0,1,0,5,0,49,40,56,1
0,0,1,1,0,0,0,0,0,1,0,12,0,27,3,46,1
1,1,0,1,1,1,1,0,1,1,0,12,1,45,39,53,1
1,1,1,1,0,0,0,0,0,1,3,10,0,26,4,47,1
1,1,0,0,1,0,1,0,0,1,2,8,0,34,5,49,1
0,0,0,1,0,0,0,1,0,1,0,8,1,18,10,46,1
0,0,0,1,0,1,1,0,0,1,3,12,2,24,29,52,0
0,0,1,1,1,1,0,1,0,1,0,13,2,28,22,54,0
0,0,0,1,0,0,0,1,0,1,0,11,2,19,9,54,1
0,0,0,1,1,0,0,1,0,1,0,10,0,22,4,54,1
0,0,0,0,0,0,0,0,0,1,1,12,0,26,2,57,1
0,1,1,1,0,1,1,1,0,1,1,11,2,22,34,48,0
0,1,0,0,0,0,1,1,0,1,9,9,0,34,27,52,1
1,0,0,0,1,1,0,1,0,1,0,7,1,20,20,48,1
1,0,0,1,0,0,0,0,0,1,0,12,1,22,30,48,1
0,0,0,1,1,1,0,1,0,1,0,12,1,21,9,46,1
0,1,0,1,0,1,1,1,0,1,0,13,0,58,11,53,1
1,0,0,1,0,1,1,0,0,1,0,16,0,24,13,51,1
0,1,0,1,0,1,0,0,1,1,2,13,1,24,11,46,1
1,1,0,1,1,1,1,1,0,1,0,9,1,24,10,53,0
1,0,0,1,0,1,0,1,0,0,0,13,0,20,9,48,1
1,1,1,1,0,0,0,0,0,1,6,7,3,32,21,52,1
0,0,0,0,0,0,0,1,0,0,1,11,1,25,17,49,0
1,1,0,1,0,0,1,0,1,1,0,9,0,31,7,54,0
0,0,0,1,0,1,0,0,0,1,0,10,0,30,22,54,1
1,1,0,1,0,0,0,1,0,1,3,1,0,57,5,52,0
0,0,0,0,0,0,0,0,0,1,0,8,1,18,21,52,0
1,1,1,1,0,0,0,0,0,1,12,6,5,36,49,48,0
1,0,0,1,0,1,1,1,0,1,0,12,0,22,18,54,0
0,0,0,1,1,0,0,0,1,1,1,12,6,23,8,53,0
1,1,0,0,1,0,0,0,0,1,10,9,0,33,16,56,0
0,0,0,1,0,1,1,1,0,1,0,14,2,28,60,47,1
0,0,0,1,0,0,0,0,0,1,0,8,1,21,27,51,0
0,0,0,1,0,1,0,1,0,1,0,9,0,17,16,49,1
1,0,0,1,0,1,1,1,0,1,0,10,0,22,12,51,1
0,1,1,1,0,1,1,1,0,1,3,12,3,32,57,46,0
1,0,0,1,0,1,0,1,0,1,1,8,0,20,13,56,0
0,0,0,1,0,1,1,0,1,1,8,4,0,63,81,52,0
0,0,0,1,0,1,0,0,0,1,1,8,1,31,18,46,0
1,1,0,1,0,0,1,0,1,1,3,10,0,34,7,57,1
1,0,0,0,1,1,1,0,0,1,0,5,0,51,5,56,1
1,0,0,1,0,0,0,1,0,1,0,10,1,17,6,46,0
0,0,0,1,0,1,0,1,0,1,0,10,1,18,22,51,1
1,0,1,1,0,1,1,1,0,1,0,7,1,25,21,46,1
1,0,0,1,0,1,0,0,0,1,0,14,12,25,42,56,1
0,1,0,1,0,0,1,0,0,1,0,12,0,22,9,54,1
0,1,0,1,0,0,1,0,0,1,0,8,2,20,28,57,0
0,0,0,1,1,0,1,0,1,1,0,11,2,27,5,54,1
0,1,0,1,0,0,0,0,0,1,0,7,0,18,4,50,0
1,1,1,1,0,1,0,1,0,1,0,7,0,19,15,51,1
1,0,1,1,1,1,0,0,0,1,0,10,2,23,18,52,1
1,1,0,1,0,0,0,1,0,1,6,9,0,55,7,56,1
0,1,0,1,0,0,1,1,0,1,3,7,0,23,20,47,0
1,0,0,1,0,0,0,0,0,1,0,11,5,19,25,46,1
1,1,1,0,0,0,1,1,0,1,0,6,1,19,20,52,1
0,0,0,1,1,0,1,1,0,1,2,9,2,31,32,52,0
1,1,0,1,0,0,0,0,0,1,7,8,0,44,5,46,1
1,1,0,0,1,0,0,1,0,1,0,10,0,39,15,52,1
0,0,0,1,0,1,1,0,1,1,1,8,6,36,158,53,0
1,0,0,1,0,0,1,0,0,1,0,12,0,20,4,56,1
1,1,0,1,0,0,1,0,0,1,0,6,0,38,3,47,1
1,0,0,1,0,0,0,1,0,1,1,12,1,24,4,51,1
0,0,0,1,0,0,0,1,0,1,0,10,0,19,4,52,1
0,0,0,1,0,1,1,0,1,1,1,1,0,57,36,56,1
1,0,1,1,0,1,0,1,0,1,1,6,15,23,47,52,1
1,1,0,0,0,0,0,0,0,1,0,9,0,47,37,52,0
1,0,1,0,1,1,0,0,0,1,0,10,0,25,5,52,0
0,0,0,0,0,1,0,1,0,1,1,9,0,23,61,50,1
1,1,1,1,0,0,0,0,0,1,2,9,0,21,5,50,1
0,0,1,1,0,0,0,0,0,1,7,10,0,23,6,56,1
1,1,0,0,0,0,1,1,0,1,0,8,0,22,5,53,0
0,0,0,1,0,0,0,0,0,1,0,10,0,25,3,46,1
0,1,0,1,0,1,1,1,0,1,1,12,3,23,42,53,0
0,0,0,0,0,0,1,1,0,1,0,18,1,36,14,57,0
0,1,0,1,1,0,1,0,0,1,5,12,1,36,10,51,1
0,1,0,1,0,1,1,1,0,1,0,10,10,24,109,52,0
1,0,0,0,0,1,0,0,1,1,11,6,3,34,15,54,1
0,0,0,1,0,0,1,0,0,1,0,11,0,23,10,49,1
1,0,1,1,0,0,0,0,0,1,0,10,0,25,3,55,1
0,0,0,0,0,1,0,0,0,0,0,10,0,21,6,55,0
1,0,0,1,1,1,1,1,0,1,1,10,3,26,47,47,0
1,0,1,1,0,0,1,0,1,1,1,10,5,21,45,55,0
0,1,0,0,1,1,0,1,0,1,1,10,1,28,65,54,0
0,0,0,1,1,0,1,0,0,1,1,12,1,26,43,46,1
1,0,0,0,0,0,0,1,0,1,2,9,0,18,7,46,0
1,1,0,1,1,0,0,0,0,1,0,10,0,29,4,50,0
1,1,0,1,0,0,1,1,0,1,5,11,1,33,31,56,0
1,1,0,1,0,0,1,0,1,1,0,9,0,31,7,54,0
0,0,0,1,0,0,0,0,0,1,1,10,6,20,34,50,1
1,1,0,1,1,0,1,1,0,1,0,9,0,27,3,50,0
1,1,1,0,1,0,0,0,0,1,1,8,10,23,16,54,1
1,0,0,1,0,0,1,0,0,1,1,11,0,42,18,55,1
1,1,1,1,0,1,1,1,0,1,2,12,0,21,24,56,0
1,1,0,0,0,0,1,0,0,1,4,8,1,46,32,47,1
1,0,1,1,0,1,1,0,0,1,1,8,1,23,15,53,1
0,0,0,1,0,0,0,1,0,1,1,12,0,29,4,52,0
0,1,1,1,1,0,1,1,0,1,0,12,1,27,7,50,1
0,1,1,1,0,0,0,1,0,1,0,9,0,18,3,54,0
0,0,0,1,0,1,0,1,0,1,1,11,3,24,36,56,0
1,0,0,1,0,0,1,0,0,1,2,12,0,54,3,56,1
0,0,0,1,1,0,1,0,0,1,0,12,1,31,51,49,1
1,1,0,1,1,0,0,0,0,1,4,8,0,42,5,46,1
1,1,0,0,1,0,1,0,0,1,4,6,1,52,12,52,1
1,1,0,1,0,1,1,1,0,1,6,6,1,34,27,50,1
0,1,0,1,0,0,0,0,0,1,4,8,0,33,4,54,1
1,0,0,1,0,1,1,0,0,1,4,6,5,40,183,50,0
1,0,1,1,0,1,0,1,0,1,0,7,0,17,12,47,1
0,0,0,1,1,1,1,0,1,1,0,9,0,25,11,52,1
0,0,0,0,0,1,0,1,0,1,0,11,0,19,5,52,1
1,0,0,1,0,1,0,1,0,1,0,9,0,23,6,46,1
0,0,1,1,0,1,0,0,0,1,0,11,0,25,2,53,1
1,0,0,1,1,1,1,1,0,1,0,8,2,24,12,53,1
0,1,0,1,1,0,1,0,0,1,2,12,1,27,7,57,1
1,0,1,1,1,0,0,0,0,0,0,9,0,23,6,52,1
1,0,0,1,1,0,0,1,0,1,0,12,0,33,5,52,1
1,0,1,1,0,1,1,1,0,1,0,14,0,25,35,52,0
1,0,1,0,0,1,0,1,0,1,0,12,3,20,21,48,1
1,0,0,1,0,0,1,0,0,1,1,11,2,24,21,52,1
1,0,0,1,0,1,0,1,0,1,0,9,0,21,9,51,1
0,0,0,1,1,1,0,0,0,1,0,12,2,33,19,51,1
0,0,0,1,1,1,1,0,1,1,0,12,0,25,16,56,1
0,0,0,1,0,0,1,0,0,1,0,9,0,28,35,50,1
0,0,1,1,0,1,0,1,0,0,0,9,0,18,8,48,1
1,0,0,1,1,0,0,1,0,1,0,9,0,20,2,49,1
0,0,0,1,0,1,1,0,0,0,0,16,0,27,3,53,1
0,1,0,1,1,0,1,0,0,1,0,17,0,31,5,51,1
1,0,0,0,0,0,0,0,0,1,0,9,1,23,6,54,0
1,1,0,1,0,0,1,0,0,1,1,11,0,36,9,54,0
0,0,0,1,0,1,0,1,0,1,3,9,7,26,104,47,0
0,1,0,1,1,0,0,0,0,1,1,5,0,39,4,57,1
1,0,0,1,0,1,0,1,0,1,0,9,3,18,18,52,0
0,0,0,1,0,1,0,1,0,1,0,9,0,17,4,52,1
0,1,0,1,1,0,0,1,0,1,0,9,0,35,4,54,0
1,0,1,1,0,0,1,1,0,1,0,10,0,20,4,56,1
1,1,0,1,1,0,1,0,0,1,1,8,0,44,3,55,1
1,0,0,0,1,0,1,0,0,1,1,7,1,39,4,53,1
1,0,0,1,1,1,1,1,0,1,3,11,1,31,13,53,0
1,1,1,1,0,1,0,1,0,1,0,8,3,19,35,53,0
0,1,1,1,0,1,0,1,0,1,0,10,6,23,21,47,1
0,1,0,1,0,0,0,0,0,1,1,6,0,31,17,57,1
0,1,0,1,0,0,0,0,0,1,0,8,3,25,29,53,1
1,0,0,0,1,0,0,0,0,1,4,8,0,41,9,53,0
1,0,1,1,1,1,0,1,0,1,9,8,0,27,11,48,0
0,0,0,1,0,0,0,1,0,1,0,9,0,18,10,53,0
1,0,0,1,0,0,0,1,0,1,0,12,0,21,6,57,1
1,1,0,1,1,0,1,0,0,1,6,11,0,36,6,50,0
1,0,1,1,0,0,1,0,0,1,2,10,2,21,26,55,1
0,0,0,0,0,0,0,0,0,1,0,9,5,19,29,52,1
0,1,0,1,0,0,1,0,0,1,1,12,0,39,4,50,1
0,0,0,1,0,1,1,0,1,1,0,9,0,44,34,52,0
0,0,1,1,0,1,0,1,0,1,1,12,0,25,34,48,0
0,1,0,1,0,0,1,0,1,1,0,10,0,46,11,54,0
0,0,0,1,0,0,1,0,0,1,3,11,0,28,24,50,1
0,0,0,1,0,1,0,1,0,1,0,9,0,22,4,52,0
0,1,1,1,0,1,0,1,0,1,0,9,0,27,37,48,0
1,0,1,1,0,1,0,1,0,0,0,8,2,19,21,49,0
0,0,1,1,0,0,0,1,0,1,0,10,1,37,8,57,1
0,0,0,1,0,1,1,1,0,1,1,10,0,32,43,53,1
1,1,0,1,0,1,0,1,0,1,2,8,0,19,10,46,0
0,0,0,1,0,1,0,1,0,1,6,9,17,24,84,56,1
0,0,0,1,0,0,0,0,0,0,0,9,0,23,15,53,1
1,1,0,1,0,0,1,0,0,1,1,12,0,43,5,48,1
1,0,0,1,1,1,1,1,0,1,1,8,0,21,11,49,1
1,1,0,1,0,1,0,1,0,1,0,9,0,19,9,53,1
0,0,0,1,0,0,0,0,0,1,1,11,0,26,18,57,0
0,0,0,1,0,1,0,0,1,1,3,10,1,28,21,54,1
0,0,0,1,0,1,1,1,0,1,1,9,5,27,60,51,0
1,1,0,1,0,1,0,0,0,1,8,7,1,34,33,52,0
0,0,0,1,1,1,1,1,0,1,2,12,3,28,28,54,0
1,0,0,1,1,0,1,0,0,1,0,9,5,22,35,56,1
1,0,0,1,1,0,1,0,0,1,2,8,0,39,10,57,1
0,0,0,1,0,0,1,0,0,0,2,8,0,32,32,52,0
1,1,0,1,1,0,0,0,0,1,18,12,0,43,4,52,0
1,1,1,0,0,1,0,0,0,1,0,10,0,22,6,53,1
0,0,1,0,0,0,1,0,0,1,11,12,1,56,37,56,1
1,0,0,0,1,0,0,0,0,1,8,11,0,42,4,52,1
0,0,1,1,0,1,0,1,0,1,0,10,0,19,8,48,1
1,1,1,1,0,0,0,1,0,1,0,12,1,17,5,53,0
0,0,0,1,0,1,0,1,0,1,0,11,0,21,4,57,1
0,1,0,1,1,0,1,0,0,1,0,10,0,26,3,53,0
1,1,0,0,0,0,0,1,0,1,5,8,0,30,4,52,0
1,0,0,1,0,0,1,0,1,1,0,10,0,42,5,52,1
0,1,0,0,0,0,0,0,0,1,0,11,0,28,3,47,1
0,0,0,1,0,1,1,1,0,1,0,11,0,19,10,48,1
1,1,1,1,0,0,0,1,0,0,1,11,0,26,5,53,1
0,0,0,1,1,1,0,1,0,1,0,14,2,23,31,47,1
0,0,0,1,0,1,1,1,0,1,1,10,0,32,43,53,1
0,0,0,1,0,0,1,0,0,1,0,5,1,43,11,50,0
1,1,0,1,1,1,0,0,0,1,14,10,0,59,37,56,0
0,0,0,1,1,0,0,1,0,0,0,17,0,27,4,56,1
1,1,0,0,1,0,1,0,0,1,14,10,0,38,4,52,1
1,0,0,1,0,1,0,1,0,1,0,8,2,20,15,53,1
0,1,0,1,0,0,0,0,0,1,9,12,0,34,4,53,0
1,0,0,1,0,1,0,1,0,1,1,12,3,26,34,54,1
1,1,0,1,0,0,1,0,1,1,0,9,0,31,7,54,0
1,0,1,1,0,1,1,0,1,1,0,9,1,24,36,53,1
0,0,0,1,0,1,0,1,0,1,0,9,2,18,12,49,0
0,0,0,1,0,0,1,0,0,1,4,7,0,46,23,47,1
1,1,0,1,0,0,0,0,0,1,2,7,1,22,9,52,1
1,0,0,1,0,1,1,1,0,1,0,10,0,19,10,51,0
0,1,1,1,0,1,1,1,0,1,2,11,6,35,101,47,0
0,0,0,1,0,1,1,1,0,1,1,10,0,32,43,53,1
0,0,0,1,1,1,1,1,0,1,2,10,0,28,10,55,1
1,1,1,0,0,0,1,0,0,1,5,12,1,26,10,53,0
1,0,0,0,0,1,0,0,0,1,0,10,5,25,23,48,1
0,0,1,1,0,0,0,1,0,0,0,11,6,18,13,52,0
1,1,0,1,1,0,0,0,0,1,0,10,0,27,6,56,1
0,0,0,1,1,1,1,1,0,1,2,15,5,31,68,47,1
0,0,0,1,0,0,0,0,0,1,0,12,0,19,2,48,1
1,0,0,1,0,0,0,0,0,1,0,10,10,20,12,49,0
0,0,0,1,0,0,0,0,1,1,0,10,0,37,3,54,1
1,0,0,1,0,1,1,0,1,0,0,11,1,24,18,53,1
1,0,0,1,0,0,0,0,0,1,0,8,3,16,17,55,1
0,1,0,0,1,0,0,1,0,1,4,10,0,35,4,56,0
1,1,1,0,0,0,0,0,0,1,4,12,12,29,29,48,0
1,1,1,1,0,0,0,0,1,1,4,9,0,23,16,46,0
0,1,0,1,1,0,1,0,0,1,0,4,0,29,12,53,1
0,1,0,1,0,0,0,0,0,1,1,11,1,22,6,55,1
0,1,0,1,0,0,0,0,0,1,9,12,0,34,4,53,0
1,1,0,0,0,0,0,1,0,1,0,10,0,19,4,56,0
0,1,1,1,0,1,0,1,0,1,10,8,2,33,51,46,0
1,0,0,0,0,0,1,1,0,1,0,15,0,27,10,48,1
1,1,0,1,0,0,1,0,0,1,4,3,0,45,3,54,1
0,0,0,1,0,0,1,0,0,1,0,10,0,28,3,47,1
0,0,0,1,0,1,0,1,0,1,0,11,0,18,10,48,1
1,0,1,1,0,0,0,0,1,1,0,12,0,20,6,48,1
1,1,0,0,0,0,1,0,0,1,5,14,12,31,18,55,1
0,0,0,1,0,1,0,1,0,1,0,12,0,20,10,56,1
1,0,0,1,0,1,0,1,0,1,0,10,0,18,7,48,1
1,0,1,1,0,0,1,1,0,1,1,12,0,22,11,50,1
1,0,1,1,0,0,0,0,0,1,0,12,0,22,12,51,1
0,0,1,1,0,0,0,0,0,0,1,12,0,23,4,46,0
1,0,0,1,0,0,0,0,0,1,0,12,1,17,7,55,0
0,0,0,1,0,1,0,0,0,1,13,13,5,37,98,50,0
0,0,0,1,0,0,0,0,0,1,2,9,1,18,17,56,0
1,1,0,1,0,0,1,0,0,1,15,7,2,33,23,48,0
0,0,1,0,0,1,1,1,0,1,2,9,1,21,12,52,0
0,0,1,0,0,1,0,0,1,1,2,10,4,25,28,52,0
1,0,0,1,1,1,0,0,0,1,1,10,0,20,2,51,1
1,1,0,1,0,0,0,0,1,1,5,8,2,28,7,54,0
1,1,1,0,0,1,0,1,0,1,0,9,1,17,6,52,0
0,0,0,1,0,1,0,1,0,1,0,5,9,27,55,54,1
1,0,0,1,0,1,1,1,0,1,5,8,1,30,18,53,1
0,0,0,0,0,0,0,0,0,1,7,8,8,25,20,57,0
0,0,0,1,0,1,1,0,0,1,4,12,0,36,35,49,1
1,1,0,1,0,0,0,1,0,1,0,12,0,26,4,46,0
1,1,0,0,0,0,1,0,0,1,5,14,12,31,18,55,1
1,0,1,1,1,1,1,1,0,1,4,8,3,27,60,46,0
1,0,1,0,0,1,0,1,0,1,8,12,3,34,62,54,1
0,0,0,0,0,0,0,1,0,1,1,11,4,20,9,47,1
1,1,0,1,1,0,1,0,0,1,1,8,0,44,3,55,1
0,0,0,1,0,1,1,0,1,1,0,6,0,47,17,49,1
1,0,0,1,0,1,0,0,0,1,0,9,6,17,30,55,0
1,0,0,0,0,1,0,1,0,1,0,8,0,17,4,54,1
0,0,0,1,0,0,0,1,0,1,0,9,0,21,3,54,1
1,0,0,1,0,0,0,0,0,1,1,9,0,27,2,56,1
1,0,0,1,1,1,1,1,0,1,0,9,0,33,6,51,1
0,0,1,1,0,0,1,0,0,1,1,12,0,30,28,50,1
1,0,1,0,0,1,0,1,0,1,0,9,2,23,53,52,0
1,0,0,1,1,0,1,0,0,1,2,8,0,24,34,54,1
1,0,0,1,0,0,1,0,0,1,0,8,0,36,6,49,1
1,0,0,0,1,0,0,0,0,1,5,1,0,39,7,47,1
1,0,0,1,0,1,1,1,0,1,0,8,24,19,68,54,0
1,0,0,0,0,1,0,1,0,1,0,8,0,17,4,54,1
1,1,0,0,1,0,1,0,0,1,2,3,0,52,5,52,1
1,0,0,1,0,1,0,0,1,1,0,8,0,20,28,47,1
0,0,0,1,0,0,1,0,0,1,0,9,0,26,5,55,1
0,0,0,1,1,1,1,0,0,1,0,3,0,33,34,56,1
0,0,0,1,0,0,0,1,0,1,0,12,4,23,20,49,0
1,0,1,0,0,1,0,1,0,1,8,12,3,34,62,54,1
0,0,0,1,0,0,0,0,0,1,6,10,3,25,31,46,0
1,1,0,0,0,0,0,1,0,1,2,4,0,50,3,52,0
1,0,0,1,0,1,1,0,1,1,2,5,0,43,25,47,1
0,1,0,1,1,0,1,0,0,1,1,8,2,32,28,55,0
0,0,0,1,0,0,0,1,0,1,0,11,6,18,11,50,0
1,1,1,1,0,1,1,0,0,1,0,10,0,29,10,54,1
1,1,1,1,0,0,1,1,0,1,0,8,0,19,6,57,1
1,1,1,1,1,0,0,1,0,1,0,8,0,19,4,46,0
1,0,0,1,0,1,0,0,0,1,0,8,0,17,7,57,1
0,1,1,1,1,0,1,0,1,1,1,11,0,28,17,49,0
0,0,1,1,0,0,1,0,0,1,1,12,0,21,19,56,0
0,0,0,1,0,0,0,1,0,0,0,12,0,21,4,47,1
0,0,0,1,1,1,1,0,1,1,13,9,0,42,63,55,1
1,0,0,1,0,0,0,1,0,1,0,9,0,17,4,46,1
1,0,1,1,0,1,0,0,0,1,1,15,0,26,3,49,1
1,1,0,0,0,0,0,0,0,1,2,8,0,29,4,47,1
0,0,0,1,0,1,0,1,0,1,2,11,0,21,20,50,0
1,1,0,1,1,0,0,0,0,1,0,8,1,38,5,48,1
0,0,0,0,0,1,0,1,0,1,1,9,2,18,6,56,0
1,0,0,1,0,0,1,0,0,1,0,9,0,31,52,52,0
1,0,0,1,1,0,0,1,0,1,2,6,0,51,9,52,1
0,0,0,1,0,1,1,0,0,0,0,14,2,27,32,56,0
0,1,0,1,0,0,0,0,0,1,0,12,1,27,7,56,1
1,0,0,0,1,1,1,1,0,1,0,11,0,34,51,55,1
1,0,0,1,1,1,1,0,1,1,0,8,0,26,17,49,1
1,1,0,0,1,0,1,0,0,1,19,6,0,57,11,52,1
0,0,0,1,0,0,0,1,0,1,1,11,1,19,3,56,1
0,0,0,1,0,0,0,0,0,1,3,8,19,27,50,53,1
0,0,0,1,0,0,0,1,0,1,0,8,0,17,7,51,0
0,0,0,1,0,0,1,0,0,0,6,14,0,41,7,47,1
1,0,0,0,0,0,1,0,0,1,10,9,0,31,18,52,1
1,1,0,0,0,0,0,0,0,1,2,9,0,38,5,56,0
1,0,0,0,0,0,0,0,0,1,4,11,11,26,31,55,0
1,0,0,1,0,1,0,1,0,1,4,6,2,40,48,55,1
1,1,0,1,0,0,0,0,0,1,0,10,0,45,8,57,0
1,0,1,0,0,0,0,1,0,1,0,9,2,20,9,49,1
1,1,0,0,0,0,1,0,0,1,0,12,0,49,10,57,1
1,1,0,1,0,0,0,1,0,1,3,1,0,57,5,52,0
1,0,0,1,0,1,1,0,1,1,0,12,0,24,25,55,1
0,1,0,1,0,0,1,0,0,1,0,8,2,20,28,57,0
